imdb_id,bechdel_title,bechdel_submitter_id,bechdel_submitted_date,bechdel_dubious,bechdel_rating,bechdel_year,bechdel_site_id,bechdel_visible
0363771,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",1705,2010-08-15 15:55:48,0,3,2005,1470,1
0363988,Secret Window,8141,2013-08-30 22:46:19,0,1,2004,4525,1
0364045,Taking Lives,11750,2015-03-15 01:03:43,0,2,2004,6149,1
0364343,"Final Cut, The",4523,2011-12-21 08:13:07,0,2,2004,2946,1
0364385,Ju-on: The Grudge,10392,2014-06-17 15:32:37,0,3,2002,5571,1
0364517,Love Me If You Dare,14743,2017-04-03 19:24:50,0,1,2003,7554,1
0364569,Oldboy,7286,2013-05-30 17:29:52,0,1,2003,4183,1
0364725,Dodgeball: A True Underdog Story,9527,2014-02-24 18:22:05,0,3,2004,5201,1
0364751,Without a Paddle,11423,2015-01-01 23:11:43,1,3,2004,6008,1
0364955,Art School Confidential,1210,2010-07-10 22:55:39,1,3,2006,1152,1
0364961,"Assassination of Richard Nixon, The",14019,2016-09-26 06:57:09,1,1,2004,7145,1
0365125,A Dirty Shame,540,2010-04-24 06:03:32,0,3,2004,750,1
0365135,Double Dare,1468,2010-07-26 20:32:38,0,3,2004,1348,1
0365376,A Tale of Two Sisters,3337,2011-05-20 21:04:53,0,3,2003,2320,1
0365748,Shaun of the Dead,1024,2010-06-28 18:29:05,0,3,2004,1001,1
0365907,A Walk Among the Tombstones,10869,2014-09-20 21:52:53,0,1,2014,5770,1
0365929,Whiteout,7468,2013-06-23 21:46:23,0,3,2009,4265,1
0366548,Happy Feet,14878,2017-05-21 13:24:41,0,3,2006,7637,1
0366551,Harold and Kumar Go to White Castle,18,2008-11-02 05:08:59,,3,2004,213,1
0366627,"Jacket, The",2421,2010-12-25 09:04:24,0,2,2005,1872,1
0366780,MirrorMask,5219,2012-05-17 21:11:42,0,3,2005,3266,1
0366920,Pride and Prejudice,8231,2013-09-12 23:13:19,0,3,2003,4562,1
0367000,House of Voices (Saint Ange),8522,2013-10-21 04:17:55,0,3,2004,4726,1
0367027,Shortbus,1628,2010-08-05 21:05:44,0,3,2006,1442,1
0367089,"Squid and the Whale, The",2178,2010-11-02 23:40:44,0,2,2005,1729,1
0367110,Swades,11381,2014-12-17 15:37:59,0,3,2004,5988,1
0367174,"Heung joh chow heung yau chow (Turn Left, Turn Right)",9655,2014-03-12 18:24:29,1,3,2003,5278,1
0367177,"Twentieth Century Tramp; or, Happy Hooligan and His Airship, The",10043,2014-05-02 09:52:02,0,0,1902,5432,1
0367462,Say Yes Quickly,1314,2010-07-22 19:29:31,0,3,2004,1221,1
0367479,After the Sunset,10335,2014-06-08 20:50:11,0,3,2004,5550,1
0367594,Charlie and the Chocolate Factory,3547,2011-06-20 03:33:24,0,3,2005,2417,1
0367631,D.E.B.S.,270,2009-12-05 05:13:37,0,3,2004,551,1
0367859,"Man Who Copied, The",9689,2014-03-16 22:54:26,0,2,2003,5289,1
0367882,Indiana Jones and the Kingdom of the Crystal Skull,1093,2010-07-04 03:12:38,0,1,2008,1050,1
0367913,Ju-on 2,12559,2015-09-13 02:07:24,0,3,2003,6446,1
0367959,Hannibal Rising,7329,2013-06-05 15:25:42,0,1,2007,4209,1
0368222,Romance & Cigarettes,10276,2014-06-03 09:12:57,0,3,2005,5524,1
0368226,"Room, The",696,2010-05-27 14:58:21,0,3,2003,837,1
0368310,Sunset Story,3815,2011-07-22 17:51:08,0,3,2003,2564,1
0368447,"Village, The",8784,2013-11-16 16:42:03,0,3,2004,4842,1
0368563,Possession,9127,2014-01-06 01:23:51,0,3,2008,5048,1
0368658,Stage Beauty,14574,2017-02-22 21:07:09,0,2,2004,7471,1
0368667,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,7287,2013-05-30 22:37:52,0,0,2003,4184,1
0368794,I'm Not There.,13339,2016-03-26 07:39:36,0,1,2007,6795,1
0368891,National Treasure,9774,2014-03-28 22:24:55,0,2,2004,5336,1
0368909,Ong-bak,9382,2014-02-06 18:21:56,0,0,2003,5141,1
0368933,"Princess Diaries 2: Royal Engagement, The",1057,2010-07-02 23:04:10,0,3,2004,1021,1
0368975,Sleepover,14826,2017-05-04 08:05:49,1,3,2004,7602,1
0369053,Separate Lies,8624,2013-11-05 19:25:20,0,1,2005,4783,1
0369339,Collateral,3784,2011-07-16 22:26:10,0,1,2004,2544,1
0369436,Four Christmases,815,2010-06-05 03:05:27,0,3,2008,903,1
0369441,Fun with Dick and Jane,3738,2011-07-12 01:15:28,0,3,2005,2518,1
0369610,Jurassic World,12202,2015-06-10 15:11:24,0,3,2015,6306,1
0369672,A Love Song for Bobby Long,5300,2012-06-03 02:35:53,0,3,2004,3314,1
0369702,"Sea Inside, The",13616,2016-06-08 22:12:45,0,3,2004,6923,1
0369735,Monster-in-Law,12847,2015-12-04 20:21:08,0,0,2005,6575,1
0369994,Strangers with Candy,3702,2011-07-08 05:02:30,0,3,2005,2511,1
0370032,Ultraviolet,3766,2011-07-13 23:56:39,0,1,2006,2532,1
0370263,AVP: Alien vs. Predator,3131,2011-04-24 22:02:36,1,3,2004,2240,1
0370754,Voices of a Distant Star,6274,2012-12-26 08:59:38,0,0,2003,3773,1
0370986,Mysterious Skin,4266,2011-11-01 15:54:28,0,1,2004,2817,1
0371246,Spanglish,536,2010-04-23 02:46:38,0,3,2004,746,1
0371606,Chicken Little,14094,2016-10-12 16:09:04,0,1,2005,7193,1
0371724,"Hitchhiker's Guide to the Galaxy, The",1,2008-07-28 01:16:03,,1,2005,76,1
0371746,Iron Man,1,2008-09-26 21:21:54,,2,2008,190,1
0371823,"Mickey, Donald, Goofy: The Three Musketeers",1105,2010-07-04 04:27:10,0,2,2004,1060,1
0371835,Ghost Cat,7674,2013-07-10 21:18:41,0,3,2004,4328,1
0372122,Adam & Steve,7978,2013-08-08 08:05:00,1,3,2005,4454,1
0372183,"Bourne Supremacy, The",1,2008-07-30 23:45:32,,2,2004,108,1
0372334,House of D,14880,2017-05-21 13:33:05,0,1,2004,7639,1
0372532,"Wedding Date, The",6254,2012-12-21 21:04:38,0,3,2005,3767,1
0372588,Team America: World Police,3485,2011-06-10 22:13:45,0,2,2004,2386,1
0372784,Batman Begins,1,2008-07-20 00:00:00,0,1,2005,40,1
0373051,Journey to the Center of the Earth,1,2008-10-05 14:50:47,,1,2008,194,1
0373074,Kung Fu Hustle,5834,2012-09-27 06:12:13,0,0,2004,3554,1
0373469,Kiss Kiss Bang Bang,19,2008-12-09 10:54:56,,1,2005,229,1
0373883,Halloween,6033,2012-11-04 05:39:51,0,3,2007,3655,1
0373889,Harry Potter and the Order of the Phoenix,30,2009-07-14 19:17:43,,3,2007,373,1
0374180,Romasanta,14332,2016-12-20 17:58:08,0,2,2004,7342,1
0374536,Bewitched,8274,2013-09-16 01:40:29,0,3,2005,4593,1
0374546,"Spring, Summer, Fall, Winter... and Spring",8959,2013-12-11 06:23:18,0,1,2003,4938,1
0374900,Napoleon Dynamite,3342,2011-05-21 17:30:31,0,1,2004,2323,1
0375063,Sideways,3151,2011-04-28 13:52:12,0,3,2004,2249,1
0375210,White Noise,8602,2013-11-02 10:09:15,0,1,2005,4769,1
0375233,Innocence,1682,2010-08-11 20:41:58,0,3,2004,1461,1
0375568,Astro Boy,819,2010-06-05 15:49:51,1,3,2009,906,1
0375679,Crash,5926,2012-10-17 03:55:18,0,3,2004,3609,1
0375785,Gray Matters,1814,2010-09-02 21:06:42,0,3,2006,1523,1
0375912,Layer Cake,6847,2013-03-24 06:53:31,0,1,2004,4011,1
0376136,"Rum Diary, The",4627,2012-01-13 08:52:17,0,1,2011,2987,1
0376263,Tough Luck,4433,2011-12-04 16:59:42,0,0,2003,2901,1
0376541,Closer,2716,2011-02-15 04:05:51,0,3,2004,2032,1
0376994,X-Men: The Last Stand,1,2009-05-01 23:44:45,,3,2006,317,1
0377062,Flight of the Phoenix,151,2009-08-22 07:46:18,0,0,2004,472,1
0377084,Ladies in Lavender,976,2010-06-20 19:20:02,0,3,2004,966,1
0377092,Mean Girls,6,2008-10-17 21:42:24,,3,2004,199,1
0377094,Moi et mon blanc,7060,2013-04-27 21:14:50,0,1,2003,4109,1
0377107,Proof,5530,2012-07-17 04:53:58,0,3,2005,3430,1
0377109,"Ring Two, The",6041,2012-11-05 22:13:32,0,3,2005,3660,1
0377556,Bu san,13345,2016-03-26 08:40:31,0,0,2003,6801,1
0377683,Connie Gomper & the Pack,1838,2010-09-06 06:48:22,0,0,1996,1538,1
0377713,Cube Zero,931,2010-06-16 19:26:44,0,3,2004,953,1
0377752,Dear Frankie,10399,2014-06-18 06:58:56,0,3,2004,5573,1
0377981,Gnomeo & Juliet,2945,2011-03-26 23:02:39,1,3,2011,2141,1
0377995,Grandma Threading Her Needle,9208,2014-01-14 01:17:36,0,0,1900,5069,1
0378194,Kill Bill: Vol. 2,202,2009-09-17 22:21:37,0,3,2004,509,1
0378661,They Came Back,6154,2012-12-03 03:30:24,0,3,2004,3705,1
0378793,Speak,1310,2010-07-22 17:49:52,0,3,2004,1220,1
0379217,Coffee and Cigarettes,7578,2013-07-03 02:06:07,0,3,2003,4302,1
0379306,A Good Woman,3598,2011-06-25 17:38:00,0,3,2004,2441,1
0379363,Malibu Spring Break,8566,2013-10-28 06:45:48,0,3,2003,4745,1
0379725,Capote,6810,2013-03-17 22:43:57,1,3,2005,3991,1
0379786,Serenity,17,2008-10-23 15:56:21,,3,2005,204,1
0380066,"Woods, The",1467,2010-07-26 20:22:39,0,3,2006,1347,1
0380366,Ae Fond Kiss...,21,2009-06-21 10:43:58,,2,2004,349,1
0380510,"Lovely Bones, The",497,2010-04-04 11:08:45,0,3,2009,718,1
0380599,Oliver Twist,594,2010-05-11 23:49:18,0,1,2005,788,1
0380623,"Perfect Man, The",14700,2017-03-24 12:36:20,0,3,2005,7529,1
0380726,Stara basn. Kiedy slonce bylo bogiem (An Ancient Tale: When the Sun was God),1968,2010-09-27 11:33:30,0,2,2003,1610,1
0380761,Tomo yo shizukani nemure,430,2010-02-04 14:28:13,0,2,1985,676,1
0381061,Casino Royale,19,2008-11-24 08:51:01,,1,2006,221,1
0381348,"Place Promised in Our Early Days, The",6273,2012-12-26 07:46:41,0,1,2004,3772,1
0381668,Tropical Malady,1762,2010-08-23 23:44:16,0,0,2004,1498,1
0381681,Before Sunset,9329,2014-01-29 21:55:42,0,0,2004,5117,1
0381707,White Chicks,7570,2013-07-02 06:33:45,0,3,2004,4298,1
0381849,3:10 to Yuma,704,2010-05-27 18:05:12,0,0,2007,843,1
0381940,Cargo,1640,2010-08-07 18:48:36,0,3,2009,1446,1
0381966,Creep,8476,2013-10-14 19:28:36,0,3,2004,4696,1
0382077,Hide and Seek,136,2009-08-16 01:32:18,0,3,2005,461,1
0382189,My Summer of Love,2727,2011-02-15 14:09:34,0,3,2004,2041,1
0382625,"Da Vinci Code, The",9510,2014-02-22 13:37:11,0,1,2006,5191,1
0382628,Dark Water,3747,2011-07-12 21:35:56,0,3,2005,2522,1
0382761,Jennifer's Shadow,9933,2014-04-12 22:47:04,0,3,2004,5392,1
0382932,Ratatouille,1,2008-07-19 00:00:00,0,1,2007,14,1
0382992,Stealth,7379,2013-06-12 08:18:19,0,1,2005,4233,1
0383028,"Synecdoche, New York",1981,2010-09-30 21:13:24,1,3,2008,1616,1
0383060,Zoom,2373,2010-12-15 22:48:19,0,3,2006,1853,1
0383216,"Pink Panther, The",10339,2014-06-09 03:10:01,0,1,2006,5552,1
0383222,BloodRayne,7349,2013-06-07 19:13:29,1,3,2005,4218,1
0383574,Pirates of the Caribbean: Dead Man's Chest,6,2008-08-14 18:48:49,,2,2006,167,1
0383694,Vera Drake,3920,2011-08-14 00:48:40,0,3,2004,2612,1
0384286,Cry_Wolf,14866,2017-05-21 11:46:40,1,3,2005,7625,1
0384369,Before the Fall,14858,2017-05-21 11:02:14,0,1,2004,7617,1
0384504,Saving Face,3916,2011-08-13 16:12:50,0,3,2004,2608,1
0384533,She Hate Me,11011,2014-10-09 01:03:58,0,2,2004,5824,1
0384537,Silent Hill,600,2010-05-12 23:16:05,0,3,2006,793,1
0384573,Swimmers,10190,2014-05-24 07:16:51,0,3,2005,5498,1
0384793,Accepted,11855,2015-04-09 14:39:39,0,1,2006,6194,1
0384806,"Amityville Horror, The",8460,2013-10-12 17:16:22,0,3,2005,4688,1
0385267,In Good Company,1142,2010-07-04 23:48:04,0,1,2004,1096,1
0385307,Miss Congeniality 2: Armed & Fabulous,1119,2010-07-04 05:23:21,0,3,2005,1074,1
0385700,Final Fantasy VII: Advent Children,4762,2012-02-18 09:04:29,0,3,2005,3053,1
0385752,"Golden Compass, The",170,2009-08-29 22:57:38,0,3,2007,487,1
0385880,Monster House,6042,2012-11-06 01:54:59,0,3,2006,3661,1
0386117,Where the Wild Things Are,3375,2011-05-24 23:51:02,0,1,2009,2336,1
0386140,"Legend of Zorro, The",1104,2010-07-04 04:17:52,0,1,2005,1059,1
0386588,Hitch,7064,2013-04-28 06:59:49,0,2,2005,4113,1
0386820,Terkel i knibe,2486,2011-01-04 10:08:06,0,1,2004,1890,1
0386862,"Forest for the Trees, The",8769,2013-11-15 05:37:36,0,3,2003,4829,1
0387131,"Constant Gardener, The",2017,2010-10-05 02:57:30,0,3,2005,1642,1
0387564,Saw,628,2010-05-14 19:34:45,0,2,2004,807,1
0387658,Bionicle 2: Legends of Metru Nui,10520,2014-07-12 19:23:20,0,0,2004,5629,1
0387808,Idiocracy,1,2008-07-19 00:00:00,0,1,2006,10,1
0387877,Black Dahlia,7134,2013-05-12 11:40:38,0,1,2006,4130,1
0388125,In Her Shoes,2038,2010-10-09 15:51:24,0,3,2005,1656,1
0388182,King of California,3380,2011-05-25 18:37:50,0,1,2007,2341,1
0388311,Or,2292,2010-11-30 23:51:52,0,3,2004,1798,1
0388419,Christmas with the Kranks,11330,2014-12-08 07:19:55,0,3,2004,5968,1
0388473,Tokyo Godfathers,21,2009-03-18 22:24:37,,3,2003,299,1
0388482,Transporter 2,8652,2013-11-07 08:09:31,0,1,2005,4795,1
0388500,Beauty Shop,6818,2013-03-19 01:21:29,0,3,2005,3995,1
0388789,Born Into Brothels: Calcutta's Red Light Kids,873,2010-06-11 21:16:52,0,3,2004,933,1
0388795,Brokeback Mountain,2723,2011-02-15 12:33:33,0,2,2005,2037,1
0389557,Zwartboek,677,2010-05-25 11:39:09,0,3,2006,830,1
0389722,30 Days of Night,2901,2011-03-20 22:26:07,0,2,2007,2130,1
0389790,Bee Movie,14678,2017-03-16 19:54:13,0,1,2007,7519,1
0389860,Click,9834,2014-04-04 11:45:44,0,3,2006,5358,1
0390205,"Spirit of Jeet Kune Do, The",5846,2012-09-30 07:38:48,0,1,2004,3565,1
0390221,Maria Full of Grace,5297,2012-06-03 02:09:49,0,3,2004,3311,1
0390384,Primer,1589,2010-08-01 16:04:27,0,1,2004,1420,1
0390450,Blessed,14155,2016-11-02 01:57:26,0,3,2004,7234,1
0391198,"Grudge, The",6009,2012-11-01 17:49:07,0,3,2004,3642,1
0393109,Brick,282,2009-12-12 18:57:17,0,1,2005,561,1
0393162,Coach Carter,3847,2011-07-27 03:43:15,0,3,2005,2575,1
0393956,Viva,14794,2017-04-20 17:19:00,0,3,2007,7584,1
0395584,"Devil's Rejects, The",5976,2012-10-26 21:15:57,0,3,2005,3628,1
0395699,"Pacifier, The",12677,2015-10-20 19:40:33,0,3,2005,6503,1
0395972,North Country,549,2010-04-25 08:47:09,0,3,2005,756,1
0396171,Perfume: The Story of a Murderer,2472,2011-01-02 16:41:59,0,3,2006,1888,1
0396184,With Blood on My Hands: Pusher II,4643,2012-01-17 06:11:07,0,3,2004,2995,1
0396269,Wedding Crashers,3190,2011-05-04 15:20:26,0,3,2005,2270,1
0396555,Meet the Robinsons,2602,2011-01-29 23:24:49,0,1,2007,1945,1
0396652,Ice Princess,6092,2012-11-19 02:38:50,0,3,2005,3677,1
0396707,"Secret of Moonacre, The",11095,2014-10-23 03:30:14,0,3,2008,5864,1
0397065,House of Wax,12836,2015-12-02 18:59:10,0,2,2005,6568,1
0397101,"Skeleton Key, The",657,2010-05-21 20:45:43,0,3,2005,825,1
0397535,Memoirs of a Geisha,5152,2012-05-08 19:07:00,0,3,2005,3237,1
0397892,Bolt,15,2008-11-23 18:35:41,,3,2008,220,1
0398165,"Longest Yard, The",12455,2015-08-13 03:40:09,0,1,2005,6403,1
0398286,Tangled,2265,2010-11-27 01:52:56,0,3,2010,1782,1
0398375,Rumor Has It...,7372,2013-06-11 01:51:44,0,3,2005,4229,1
0398712,Assault on Precinct 13,1,2008-11-23 00:11:09,,3,2005,218,1
0398808,Bridge to Terabithia,5324,2012-06-08 09:38:10,0,3,2007,3333,1
0398913,DOA: Dead or Alive,7308,2013-06-02 11:47:25,0,3,2006,4202,1
0399146,A History of Violence,10956,2014-10-03 02:53:34,0,3,2005,5800,1
0399201,"Island, The",213,2009-09-27 03:18:52,0,3,2005,517,1
0399295,Lord of War,2785,2011-02-26 16:54:14,0,2,2005,2072,1
0399412,Nina,8360,2013-09-27 00:40:45,0,3,2004,4630,1
0400497,Herbie Fully Loaded,1,2009-05-24 09:11:03,,3,2005,328,1
0400717,Open Season,6293,2012-12-29 23:10:50,0,1,2006,3786,1
0401085,C.R.A.Z.Y.,10691,2014-08-13 20:04:12,1,3,2005,5697,1
0401233,Appleseed,2240,2010-11-18 19:37:43,0,3,2004,1763,1
0401383,"Diving Bell and the Butterfly, The",2406,2010-12-21 07:29:39,1,2,2007,1868,1
0401711,Paris je t'aime,4767,2012-02-18 19:44:31,1,3,2006,3054,1
0401729,John Carter,4890,2012-03-11 05:20:53,0,3,2012,3108,1
0401792,Sin City,1,2008-07-24 00:00:00,0,3,2005,67,1
0401997,Breach,3860,2011-07-28 19:29:25,0,1,2007,2581,1
0402022,AEon Flux,1998,2010-10-03 08:49:08,0,3,2005,1627,1
0402158,L'empire des loups,4746,2012-02-14 22:45:14,0,3,2005,3046,1
0402399,"New World, The",1830,2010-09-05 16:58:23,1,3,2005,1532,1
0402894,Casanova,834,2010-06-07 03:44:46,0,3,2005,914,1
0403358,Nochnoy dozor (Night Watch),7427,2013-06-18 16:53:11,0,1,2004,4249,1
0403508,"Sisterhood of the Traveling Pants, The",2551,2011-01-18 22:22:57,0,3,2005,1922,1
0403702,Youth in Revolt,1240,2010-07-14 17:44:37,1,1,2009,1179,1
0403703,Yu-Gi-Oh!: The Movie,14115,2016-10-17 15:06:40,0,0,2004,7206,1
0404032,"Exorcism of Emily Rose, The",8144,2013-08-31 20:27:33,0,3,2005,4528,1
0404203,Little Children,218,2009-10-05 05:43:15,0,3,2006,521,1
0404978,Gambit,7274,2013-05-29 09:38:48,0,1,2012,4176,1
0405094,Das Leben Der Anderen,597,2010-05-12 00:05:38,0,0,2006,791,1
0405159,Million Dollar Baby,1205,2010-07-10 06:31:16,0,3,2004,1148,1
0405296,A Scanner Darkly,3416,2011-05-29 21:01:00,0,1,2006,2360,1
0405325,Sky High,2316,2010-12-03 10:44:06,0,3,2005,1819,1
0405336,Southland Tales,2564,2011-01-23 03:14:58,0,3,2006,1927,1
0405422,"40 Year Old Virgin, The",642,2010-05-18 16:00:23,0,3,2005,816,1
0405508,Rang De Basanti,6262,2012-12-24 08:42:47,0,3,2006,3769,1
0405676,All The King's Men,13270,2016-03-06 04:01:31,0,1,2006,6762,1
0406158,"Prize Winner of Defiance, Ohio, The",11895,2015-04-19 21:25:45,0,3,2005,6212,1
0406375,Zathura: A Space Adventure,9323,2014-01-28 22:37:20,0,0,2005,5112,1
0406649,A Christmas Carol: The Musical,1129,2010-07-04 22:39:17,0,1,2004,1084,1
0406709,Dies irae,10041,2014-05-02 09:13:11,0,0,2003,5430,1
0406759,"Eye, The",97,2009-08-09 04:30:09,0,3,2008,429,1
0406816,"Guardian, The",3772,2011-07-14 13:49:42,0,1,2006,2538,1
0407246,Duck Season,3727,2011-07-10 04:31:50,0,1,2004,2514,1
0407265,Transamerica,21,2009-01-22 12:46:53,,3,2005,262,1
0407304,War of the Worlds,1117,2010-07-04 05:16:51,0,3,2005,1072,1
0407851,Hana and Alice,3613,2011-06-28 01:02:27,0,3,2004,2452,1
0407887,"Departed, The",1584,2010-08-01 13:05:11,0,1,2006,1415,1
0408236,Sweeney Todd: The Demon Barber of Fleet Street,364,2010-01-03 02:45:07,0,1,2007,630,1
0408306,Munich,8128,2013-08-29 03:43:56,0,1,2005,4518,1
0408790,Flightplan,3691,2011-07-07 08:24:46,0,3,2005,2509,1
0408961,Kids in America,7082,2013-05-02 02:12:39,0,3,2005,4118,1
0408985,Last Holiday,881,2010-06-12 09:48:00,0,3,2006,938,1
0409182,Poseidon,8921,2013-12-06 00:21:05,0,2,2006,4918,1
0409459,Watchmen,1,2009-07-05 22:24:09,,3,2009,358,1
0409842,Corpses,9125,2014-01-05 21:13:26,0,3,2004,5047,1
0409847,Cowboys & Aliens,3876,2011-08-02 06:10:27,0,1,2011,2589,1
0410097,Hustle & Flow,5169,2012-05-11 18:39:48,1,3,2005,3246,1
0410297,"Lake House, The",8805,2013-11-19 20:29:16,1,3,2006,4856,1
0410377,Nim's Island,1,2008-07-27 13:43:14,,3,2008,73,1
0410764,Tideland,3947,2011-08-21 16:16:02,0,3,2005,2630,1
0411061,88 Minutes,1,2008-07-19 00:00:00,0,1,2007,30,1
0411195,Breakfast on Pluto,11438,2015-01-04 00:41:00,1,2,2005,6014,1
0411477,Hellboy II: The Golden Army,1,2008-11-02 11:06:18,,1,2008,214,1
0411705,9 Songs,13246,2016-02-26 21:59:27,0,0,2004,6748,1
0411951,Tekken,5304,2012-06-04 08:30:02,0,2,2010,3316,1
0412019,Broken Flowers,744,2010-05-28 06:11:35,0,3,2005,865,1
0412536,Brideshead Revisited,14863,2017-05-21 11:16:22,0,1,2008,7622,1
0412798,Half Light,7899,2013-07-30 21:07:39,0,3,2006,4424,1
0412915,"Librarian: Quest for the Spear, The",9953,2014-04-15 20:15:39,1,3,2004,5401,1
0412922,Little Manhattan,12639,2015-10-11 03:10:39,0,3,2005,6485,1
0413267,Shrek the Third,1,2008-07-19 00:00:00,0,3,2007,26,1
0413300,Spider-Man 3,10155,2014-05-18 03:09:23,0,2,2007,5483,1
0413573,Grey's Anatomy,14192,2016-11-11 17:51:53,1,0,2005,7256,1
0414055,Elizabeth: The Golden Age,5134,2012-05-07 12:34:08,0,3,2007,3230,1
0414387,Pride and Prejudice,7443,2013-06-21 01:37:11,0,3,2005,4254,1
0414852,Banlieue 13,753,2010-05-28 18:28:13,0,0,2004,868,1
0414853,Barnyard,14370,2016-12-30 04:45:58,0,3,2006,7366,1
0414923,Crimes of Fashion,7816,2013-07-24 20:26:13,0,3,2004,4389,1
0414982,Final Destination 3,8279,2013-09-16 18:16:36,0,3,2006,4595,1
0414993,"Fountain, The",2593,2011-01-28 23:42:27,1,3,2006,1937,1
0415127,"Man from London, The",4132,2011-10-06 15:23:22,0,3,2007,2743,1
0415167,Mortuary,9175,2014-01-10 16:54:07,0,3,2005,5059,1
0415679,Boy Eats Girl,9124,2014-01-05 21:09:57,0,2,2005,5046,1
0415819,He Was Cool (Geunomeun meoshiteotda),7771,2013-07-18 22:35:27,0,3,2004,4368,1
0415833,Hate Crime,7691,2013-07-12 15:23:54,0,2,2005,4339,1
0415978,Me and You and Everyone We Know,3122,2011-04-23 19:31:31,0,3,2005,2233,1
0416212,"Secret Life of Bees, The",855,2010-06-09 16:04:34,0,3,2008,927,1
0416220,Shimotsuma monogatari (Kamikaze Girls),588,2010-05-08 16:09:42,0,3,2004,785,1
0416315,Wolf Creek,14103,2016-10-14 07:33:08,0,3,2005,7198,1
0416320,Match Point,7009,2013-04-22 00:23:28,0,3,2005,4077,1
0416449,300,1373,2010-07-23 01:03:25,0,0,2006,1271,1
0416496,Bandidas,1,2009-07-13 11:03:10,,3,2006,370,1
0416508,Becoming Jane,522,2010-04-16 23:20:16,0,3,2007,738,1
0417001,Must Love Dogs,7215,2013-05-21 22:25:21,0,2,2005,4150,1
0417148,Snakes on a Plane,2490,2011-01-04 19:48:11,0,3,2006,1894,1
0417225,Idlewild,5317,2012-06-07 04:37:11,0,3,2006,3326,1
0417349,North and South,1879,2010-09-10 15:50:23,0,3,2004,1565,1
0417385,Twelve and Holding,7277,2013-05-29 17:06:54,0,3,2005,4178,1
0417614,Dreamland,3305,2011-05-16 18:32:00,0,3,2006,2297,1
0417658,Factotum,1591,2010-08-01 18:35:46,0,1,2005,1422,1
0417741,Harry Potter and the Half-Blood Prince,15,2009-07-17 09:39:05,,3,2009,375,1
0418279,Transformers,89,2009-08-07 01:27:41,0,3,2007,422,1
0418455,Adam's Apples,8993,2013-12-17 23:52:29,0,0,2005,4961,1
0418763,Jarhead,1,2009-01-04 16:40:28,,0,2005,250,1
0418773,Junebug,41,2009-07-13 10:05:20,,3,2005,364,1
0419294,"Three Burials of Melquiades Estrada, The",8359,2013-09-26 23:02:58,0,3,2005,4629,1
0419677,Dead Man's Shoes,13973,2016-09-15 22:28:40,0,1,2004,7119,1
0419706,Doom,1206,2010-07-10 06:33:02,0,1,2005,1149,1
0419773,Gespenster,8774,2013-11-15 05:58:29,0,3,2005,4834,1
0419887,"Kite Runner, The",391,2010-01-20 00:35:10,1,0,2007,652,1
0420015,Nine Lives,4490,2011-12-16 01:22:03,0,3,2005,2933,1
0420087,A Prairie Home Companion,3751,2011-07-13 06:39:43,0,3,2006,2525,1
0420223,Stranger Than Fiction,280,2009-12-11 01:49:55,0,3,2006,559,1
0420251,Three... Extremes,4182,2011-10-15 19:56:35,0,3,2004,2768,1
0420332,Veer-Zaara,11350,2014-12-10 23:46:14,0,3,2004,5976,1
0420509,"Aura, The",9466,2014-02-16 19:38:30,0,1,2005,5178,1
0421054,Domino,3293,2011-05-14 06:15:24,0,3,2005,2292,1
0421082,Control,13744,2016-07-21 20:11:54,0,2,2007,6987,1
0421229,Mrs Palfrey at The Claremont,2614,2011-02-02 07:56:34,0,3,2005,1951,1
0421238,"Proposition, The",10095,2014-05-08 17:44:03,0,1,2005,5455,1
0421239,Red Eye,3291,2011-05-14 01:09:19,0,3,2005,2290,1
0421528,20 centimetros,8387,2013-09-30 07:26:05,0,3,2005,4648,1
0421715,"Curious Case of Benjamin Button, The",195,2009-09-11 22:43:51,1,3,2008,504,1
0421994,Imagine Me &amp; You,498,2010-04-04 11:29:59,0,3,2005,719,1
0422015,Le couperet,8591,2013-11-01 15:58:14,0,3,2005,4761,1
0422272,Frágiles (Fragile),10821,2014-09-14 20:28:09,0,3,2005,5747,1
0422720,Marie Antoinette,6,2009-02-26 00:23:11,,3,2006,290,1
0422778,"Muppets' Wizard of Oz, The",1930,2010-09-22 04:59:17,0,3,2005,1587,1
0423169,Sherrybaby,8882,2013-12-01 22:27:33,1,3,2006,4899,1
0423382,Tjenare kungen,9096,2014-01-02 22:55:19,0,3,2005,5030,1
0423409,Tristram Shandy: A Cock and Bull Story,3805,2011-07-20 16:51:42,0,2,2005,2559,1
0423455,Hemingway & Gellhorn,9142,2014-01-07 20:09:48,0,2,2012,5053,1
0423651,Fingersmith,3909,2011-08-12 02:45:04,0,3,2005,2603,1
0423866,3-Iron,5837,2012-09-27 22:58:17,0,1,2004,3557,1
0423977,Charlie Bartlett,1032,2010-06-30 00:28:11,1,2,2007,1008,1
0424095,Flushed Away,6349,2013-01-08 19:50:04,0,0,2006,3812,1
0424136,Hard Candy,79,2009-08-03 23:14:22,0,3,2005,415,1
0424205,Joyeux Noël,21,2009-05-27 22:07:58,,0,2005,330,1
0424287,"Mostly Unfabulous Social Life of Ethan Green, The",1760,2010-08-23 22:22:51,1,3,2005,1496,1
